molecule,condition,replicate,strand,3,4,5,6,10,12,14,15,16,19,20,22,24,25,26,28,29,30,31,38,39,cluster
0,dies6,dies6 rep1,plus,2.039112904322104,1.3594086028814025,1.3594086028814025,2.039112904322104,3.3985215072035064,4.078225808644207,4.757930110084908,1.3594086028814025,2.039112904322104,0.6797043014407013,6.797043014407014,3.3985215072035064,7.476747315847716,4.078225808644207,6.117338712966312,0,1.3594086028814025,0.6797043014407013,5.437634411525611,5.43763441152561,3.3985215072035064,4
0,dies6,dies6 rep2,plus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,disw2,disw2 rep1,plus,0,4.496529241491723,1.1241323103729308,0,3.9344630863052577,0,4.496529241491723,0,2.2482646207458616,2.2482646207458616,5.620661551864654,0,0,0,2.2482646207458616,0,1.1241323103729308,4.496529241491723,3.3723969311187925,0,1.1241323103729308,2
0,disw2,disw2 rep2,plus,1.1618375855620768,0,0.5809187927810384,3.4855127566862296,0,0,4.066431549467268,6.390106720591422,2.3236751711241537,4.647350342248307,0,0,0.5809187927810384,1.1618375855620768,0,0,1.1618375855620768,5.228269135029345,4.066431549467269,1.742756378343115,2.3236751711241537,2
0,wt,wt rep2,plus,3.0283453121214565,6.056690624242913,4.037793749495275,3.0283453121214565,1.0094484373738188,2.0188968747476377,3.0283453121214565,11.103932811112008,0,7.066139061616733,8.07558749899055,5.047242186869094,1.0094484373738188,0,3.0283453121214565,0,3.0283453121214565,8.075587498990553,8.075587498990553,0,0,2
0,wt,wt rep3,plus,0,0,0.7141801176540326,0,0.7141801176540326,0.7141801176540326,1.428360235308065,1.428360235308065,0.7141801176540326,0,0,0,0.7141801176540326,0,0,0,0,0.7141801176540326,0,1.428360235308065,1.428360235308065,3
1,dies6,dies6 rep1,plus,0,2.039112904322104,0.6797043014407013,1.3594086028814025,4.078225808644208,0,0,0,0.6797043014407013,0,0,1.3594086028814025,2.718817205762805,1.3594086028814025,2.718817205762805,0,0,2.039112904322104,2.039112904322104,5.43763441152561,3.3985215072035064,3
1,dies6,dies6 rep2,plus,0,0.765467026742356,2.296401080227068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.765467026742356,3
1,disw2,disw2 rep1,plus,3.372396931118792,1.1241323103729308,2.2482646207458616,0.5620661551864654,3.3723969311187925,2.2482646207458616,2.810330775932327,0.5620661551864654,0,2.2482646207458616,2.2482646207458616,3.9344630863052577,2.810330775932327,0,0,0,1.1241323103729308,5.6206615518646545,5.620661551864654,0,0,2
1,disw2,disw2 rep2,plus,0,0,2.9045939639051914,0.5809187927810384,1.742756378343115,0,1.742756378343115,2.3236751711241537,1.1618375855620768,6.97102551337246,0.5809187927810384,0,0.5809187927810384,2.3236751711241537,0,0,0,2.9045939639051914,1.1618375855620768,2.3236751711241537,1.1618375855620768,4
1,wt,wt rep2,plus,0,6.056690624242913,3.0283453121214565,2.0188968747476377,0,0,3.0283453121214565,2.0188968747476377,1.0094484373738188,11.103932811112008,0,2.0188968747476377,0,4.037793749495275,6.056690624242913,2.0188968747476377,1.0094484373738188,2.0188968747476377,2.0188968747476377,1.0094484373738188,2.0188968747476377,4
1,wt,wt rep3,plus,0,0.7141801176540326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.428360235308065,2.85672047061613,2.85672047061613,3.5709005882701628,1
2,dies6,dies6 rep1,plus,3.3985215072035064,0,0,0,5.43763441152561,0,0,0,2.718817205762805,1.3594086028814025,0,2.039112904322104,2.718817205762805,4.078225808644207,6.117338712966312,0,2.039112904322104,3.3985215072035064,4.757930110084908,4.75793011008491,4.078225808644207,3
2,dies6,dies6 rep2,plus,0,0,1.530934053484712,0,0,0,0,0,0,0,0,0,0.765467026742356,0,0,0,0,0,0,0,0,3
2,disw2,disw2 rep1,plus,4.496529241491723,2.2482646207458616,0,0,1.1241323103729308,0,0,0,0,3.372396931118792,1.686198465559396,0,2.810330775932327,0.5620661551864654,0,0,0,3.3723969311187925,3.934463086305258,0,0,5
2,disw2,disw2 rep2,plus,1.742756378343115,0,0.5809187927810384,0,1.742756378343115,0.5809187927810384,0,6.390106720591422,2.3236751711241537,4.647350342248307,0.5809187927810384,0,0.5809187927810384,0,0,1.1618375855620768,0,1.1618375855620768,1.742756378343115,2.3236751711241537,1.1618375855620768,2
2,wt,wt rep2,plus,1.0094484373738188,4.037793749495275,4.037793749495275,2.0188968747476377,0,1.0094484373738188,0,0,0,12.113381248485826,5.047242186869094,1.0094484373738188,2.0188968747476377,0,3.0283453121214565,1.0094484373738188,1.0094484373738188,5.047242186869094,8.075587498990553,2.0188968747476377,3.0283453121214565,2
2,wt,wt rep3,plus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7141801176540326,0,0.7141801176540326,0,1.428360235308065,0.7141801176540326,3
3,dies6,dies6 rep1,plus,0,0,0,0,0.6797043014407013,4.078225808644207,8.1564516172884165,0,2.718817205762805,9.515860220169817,0.6797043014407013,0,5.43763441152561,2.039112904322104,6.117338712966312,2.718817205762805,1.3594086028814025,2.039112904322104,5.437634411525611,2.718817205762805,4.078225808644207,2
3,dies6,dies6 rep2,plus,0,0,0,0,0,0,0,0,0,0.765467026742356,0,0,0,0,0,0,0,0,0,0,0,3
3,disw2,disw2 rep1,plus,1.686198465559396,0,1.1241323103729308,0,3.372396931118792,2.2482646207458616,4.496529241491723,6.182727707051119,1.686198465559396,6.182727707051119,0,2.2482646207458616,0.5620661551864654,0,0,0,1.1241323103729308,2.8103307759323273,1.686198465559396,0.5620661551864654,0,5
3,disw2,disw2 rep2,plus,1.742756378343115,0.5809187927810384,0,0,0.5809187927810384,2.3236751711241537,3.4855127566862296,0,0.5809187927810384,6.390106720591422,0,0.5809187927810384,0,0,1.742756378343115,1.1618375855620768,3.4855127566862296,4.647350342248307,4.647350342248306,1.1618375855620768,0.5809187927810384,2
