molecule,condition,replicate,strand,3,5,6,7,8,10,12,14,15,17,18,20,21,23,25,26,27,28,29,30,31,32,33,36,37,38,39,41,cluster
0,dies6,dies6 rep1,plus,1.3594086028814025,2.039112904322104,2.039112904322104,8.83615591872912,3.3985215072035064,5.43763441152561,8.1564516172884165,6.117338712966312,4.757930110084908,1.3594086028814025,2.039112904322104,1.3594086028814025,4.757930110084908,5.43763441152561,2.718817205762805,5.43763441152561,4.757930110084908,6.117338712966312,4.757930110084908,9.51586022016982,1.3594086028814025,5.43763441152561,6.797043014407014,2.039112904322104,2.039112904322104,2.718817205762805,0.6797043014407013,2.039112904322104,4
0,dies6,dies6 rep2,plus,2.296401080227068,0.765467026742356,0.765467026742356,0.765467026742356,0,0,0.765467026742356,0,0,3.061868106969424,3.82733513371178,1.530934053484712,1.530934053484712,2.296401080227068,10.716538374392984,0,3.061868106969424,0,0,0.765467026742356,0,2.296401080227068,3.82733513371178,7.654670267423561,9.951071347650629,1.530934053484712,0,2.296401080227068,4
0,disw2,disw2 rep1,plus,0,0,0,3.3723969311187925,0,0.5620661551864654,0,0,1.686198465559396,0,0,0,3.934463086305258,6.744793862237584,8.993058482983447,1.1241323103729308,0,0,0,0,0,0,1.1241323103729308,0,5.0585953966781885,3.3723969311187925,0.5620661551864654,0,4
0,disw2,disw2 rep2,plus,5.228269135029345,3.48551275668623,1.1618375855620768,2.3236751711241537,1.742756378343115,0.5809187927810384,2.3236751711241537,5.228269135029345,1.742756378343115,1.1618375855620768,2.3236751711241537,1.1618375855620768,3.4855127566862296,8.132863098934536,8.132863098934537,3.4855127566862296,2.3236751711241537,0.5809187927810384,1.742756378343115,6.971025513372459,4.647350342248307,4.647350342248307,4.066431549467268,0.5809187927810384,2.9045939639051914,0.5809187927810384,4.647350342248307,2.9045939639051914,4
0,wt,wt rep2,plus,0,0,0,0,3.0283453121214565,1.0094484373738188,0,0,0,2.0188968747476377,0,1.0094484373738188,0,0,0,0,0,0,0,4.037793749495275,0,2.0188968747476377,2.0188968747476377,0,0,1.0094484373738188,0,0,1
0,wt,wt rep3,plus,0,0,0,0,0,0,0,0,0,0.7141801176540326,0,0,0.7141801176540326,8.570161411848392,0,0.7141801176540326,0.7141801176540326,1.428360235308065,0,2.85672047061613,0,0,2.1425403529620977,0,0,0,0,1.428360235308065,4
1,dies6,dies6 rep1,plus,2.039112904322104,1.3594086028814025,0,7.476747315847716,1.3594086028814025,3.3985215072035064,8.1564516172884165,6.117338712966312,1.3594086028814025,0.6797043014407013,0,1.3594086028814025,0.6797043014407013,8.156451617288415,11.554973124491921,0,0.6797043014407013,3.3985215072035064,0,3.3985215072035064,3.3985215072035064,2.718817205762805,3.3985215072035064,6.117338712966312,4.078225808644208,2.039112904322104,2.039112904322104,4.078225808644207,4
1,dies6,dies6 rep2,plus,1.530934053484712,6.123736213938849,0,2.296401080227068,0.765467026742356,1.530934053484712,1.530934053484712,0,0,0,0,0,0.765467026742356,2.296401080227068,1.530934053484712,0,0,0,0,0,0,0.765467026742356,2.296401080227068,9.185604320908272,4.592802160454136,0.765467026742356,0,0,1
1,disw2,disw2 rep1,plus,1.1241323103729308,0,0,2.8103307759323273,0,0,1.1241323103729308,0,0.5620661551864654,0,1.686198465559396,1.686198465559396,0,2.2482646207458616,7.868926172610515,1.686198465559396,0,0,0,0.5620661551864654,0,0.5620661551864654,1.686198465559396,0,4.496529241491722,2.8103307759323273,0.5620661551864654,0,4
1,disw2,disw2 rep2,plus,2.3236751711241537,4.066431549467269,4.647350342248307,5.228269135029344,1.742756378343115,1.742756378343115,0,1.742756378343115,0.5809187927810384,2.3236751711241537,0.5809187927810384,2.3236751711241537,6.3901067205914215,5.228269135029345,10.456538270058692,1.742756378343115,2.9045939639051914,4.066431549467268,1.1618375855620768,8.132863098934536,0.5809187927810384,4.647350342248307,2.3236751711241537,2.9045939639051914,0.5809187927810384,1.742756378343115,1.742756378343115,2.3236751711241537,4
1,wt,wt rep2,plus,1.0094484373738188,3.0283453121214565,0,5.047242186869094,5.047242186869094,2.0188968747476377,3.0283453121214565,2.0188968747476377,0,0,1.0094484373738188,0,3.0283453121214565,10.094484373738188,0,2.0188968747476377,3.0283453121214565,0,2.0188968747476377,5.047242186869094,0,1.0094484373738188,0,0,0,3.0283453121214565,5.047242186869094,0,2
1,wt,wt rep3,plus,0,0,0,0,0.7141801176540326,0,0,0,0,0,0,0,4.285080705924195,4.285080705924195,0.7141801176540326,0,2.85672047061613,1.428360235308065,0,0,0,0,0.7141801176540326,0,0,0,0.7141801176540326,0,1
2,dies6,dies6 rep1,plus,1.3594086028814025,2.718817205762805,4.757930110084908,6.117338712966312,2.039112904322104,5.43763441152561,9.515860220169817,5.43763441152561,4.757930110084908,3.3985215072035064,2.718817205762805,2.039112904322104,7.476747315847716,10.195564521610518,10.875268823051218,1.3594086028814025,4.078225808644208,4.757930110084908,2.718817205762805,3.3985215072035064,2.718817205762805,0,1.3594086028814025,0,4.078225808644208,0,0,0.6797043014407013,5
2,dies6,dies6 rep2,plus,0,1.530934053484712,2.296401080227068,10.716538374392984,0.765467026742356,0.765467026742356,0,0,0,0,0.765467026742356,0,0,0.765467026742356,1.530934053484712,0.765467026742356,0,0,0,0.765467026742356,0,0,0,1.530934053484712,3.061868106969424,3.8273351337117805,1.530934053484712,2.296401080227068,3
2,disw2,disw2 rep1,plus,0,0.5620661551864654,0,2.2482646207458616,0,0.5620661551864654,0,0,0.5620661551864654,0,0,1.686198465559396,2.2482646207458616,7.30686001742405,6.182727707051119,2.810330775932327,1.1241323103729308,1.1241323103729308,0.5620661551864654,0,0,0.5620661551864654,3.934463086305258,2.2482646207458616,5.620661551864654,4.496529241491723,4.496529241491722,1.686198465559396,4
2,disw2,disw2 rep2,plus,2.3236751711241537,6.390106720591422,4.066431549467269,6.971025513372459,3.4855127566862296,3.4855127566862296,4.647350342248307,0.5809187927810384,0,1.1618375855620768,1.1618375855620768,2.3236751711241537,5.809187927810383,2.9045939639051914,11.037457062839731,3.4855127566862296,2.9045939639051914,4.647350342248306,1.1618375855620768,4.066431549467268,2.9045939639051914,4.066431549467269,2.3236751711241537,4.647350342248307,2.3236751711241537,2.3236751711241537,2.3236751711241537,2.9045939639051914,5
2,wt,wt rep2,plus,0,0,0,0,0,0,4.037793749495275,0,0,0,2.0188968747476377,0,6.056690624242913,2.0188968747476377,1.0094484373738188,3.0283453121214565,4.037793749495275,0,0,0,0,0,1.0094484373738188,0,0,0,0,4.037793749495275,4
2,wt,wt rep3,plus,0,0,0,0,0,0.7141801176540326,0,0,0,0,2.1425403529620977,1.428360235308065,0.7141801176540326,6.427621058886293,1.428360235308065,0,2.1425403529620977,0,0,0,0,0,1.428360235308065,5.71344094123226,0,0,0,2.1425403529620977,4
3,dies6,dies6 rep1,plus,0.6797043014407013,2.039112904322104,0,6.117338712966312,2.718817205762805,5.43763441152561,5.43763441152561,4.75793011008491,2.718817205762805,2.718817205762805,4.078225808644207,2.718817205762805,2.718817205762805,10.195564521610518,2.718817205762805,3.3985215072035064,5.43763441152561,3.3985215072035064,2.039112904322104,4.757930110084908,2.718817205762805,3.3985215072035064,2.718817205762805,0.6797043014407013,5.437634411525611,4.757930110084908,4.757930110084908,0,4
3,dies6,dies6 rep2,plus,0,0,2.296401080227068,1.530934053484712,0,3.061868106969424,3.061868106969424,3.061868106969424,0,0,0.765467026742356,1.530934053484712,2.296401080227068,2.296401080227068,1.530934053484712,4.592802160454136,6.889203240681204,4.592802160454136,0,0,0,0,0.765467026742356,0,0,0,0,0,4
3,disw2,disw2 rep1,plus,0,0,0,0,0,0,0,0.5620661551864654,1.1241323103729308,0.5620661551864654,0.5620661551864654,1.1241323103729308,0,8.43099232779698,4.496529241491723,1.1241323103729308,1.686198465559396,2.2482646207458616,0,1.686198465559396,0,0.5620661551864654,3.3723969311187925,1.686198465559396,6.182727707051119,4.496529241491723,3.372396931118792,0,4
3,disw2,disw2 rep2,plus,2.3236751711241537,4.066431549467269,0.5809187927810384,0.5809187927810384,4.066431549467269,0,2.3236751711241537,0.5809187927810384,1.1618375855620768,6.3901067205914215,2.3236751711241537,1.742756378343115,5.809187927810383,9.294700684496615,10.456538270058692,5.228269135029345,4.066431549467269,6.3901067205914215,7.551944306153499,0.5809187927810384,0.5809187927810384,3.48551275668623,1.742756378343115,0,1.742756378343115,0,0,0,4
3,wt,wt rep2,plus,0,0,0,0,0,3.0283453121214565,4.037793749495275,0,0,0,0,0,1.0094484373738188,1.0094484373738188,2.0188968747476377,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3,wt,wt rep3,plus,2.1425403529620977,1.428360235308065,0,0,0,1.428360235308065,0,0.7141801176540326,0.7141801176540326,0,0,1.428360235308065,4.999260823578227,9.998521647156457,8.57016141184839,0.7141801176540326,0.7141801176540326,0,2.85672047061613,2.1425403529620977,0,2.1425403529620977,0,0,0,0,0.7141801176540326,0.7141801176540326,5
4,dies6,dies6 rep1,plus,6.117338712966312,2.039112904322104,0.6797043014407013,0,2.718817205762805,0.6797043014407013,0,2.039112904322104,2.039112904322104,1.3594086028814025,4.078225808644207,2.039112904322104,7.476747315847716,12.23467742593262,4.078225808644207,6.797043014407013,2.718817205762805,5.43763441152561,1.3594086028814025,6.117338712966312,2.718817205762805,5.43763441152561,0,2.039112904322104,6.117338712966312,4.078225808644207,2.718817205762805,2.718817205762805,4
4,dies6,dies6 rep2,plus,1.530934053484712,0.765467026742356,6.123736213938848,1.530934053484712,3.061868106969424,0,0.765467026742356,0,2.296401080227068,0.765467026742356,0.765467026742356,1.530934053484712,5.358269187196492,5.358269187196492,0.765467026742356,0,0.765467026742356,2.296401080227068,0.765467026742356,0,0,0,2.296401080227068,1.530934053484712,3.82733513371178,0.765467026742356,1.530934053484712,0.765467026742356,4
4,disw2,disw2 rep1,plus,0,0.5620661551864654,0,0,0,0,0,0,1.686198465559396,2.2482646207458616,0,0,2.8103307759323273,6.18272770705112,7.868926172610515,0,0,0,0,0,0,0.5620661551864654,0,1.1241323103729308,6.744793862237584,2.8103307759323273,0,0,2
4,disw2,disw2 rep2,plus,4.066431549467268,6.390106720591422,3.48551275668623,2.9045939639051914,1.742756378343115,8.132863098934536,6.3901067205914215,4.647350342248307,2.3236751711241537,2.3236751711241537,0.5809187927810384,0.5809187927810384,3.4855127566862296,10.456538270058692,8.713781891715575,5.228269135029346,0,4.066431549467269,4.647350342248307,6.3901067205914215,0,1.742756378343115,0,0,0,0.5809187927810384,1.742756378343115,0.5809187927810384,5
4,wt,wt rep2,plus,0,3.0283453121214565,0,0,0,0,0,0,0,1.0094484373738188,2.0188968747476377,0,2.0188968747476377,1.0094484373738188,2.0188968747476377,0,0,0,0,0,0,0,0,0,0,1.0094484373738188,0,0,2
4,wt,wt rep3,plus,1.428360235308065,0,0,0.7141801176540326,0,0,1.428360235308065,0,0,0,0,0,4.999260823578227,6.4276210588862925,1.428360235308065,0,0,2.1425403529620977,0,0,0,0.7141801176540326,0,0,0,0,0,0,2
5,dies6,dies6 rep1,plus,2.039112904322104,0.6797043014407013,0.6797043014407013,1.3594086028814025,2.039112904322104,0,1.3594086028814025,0,4.078225808644207,7.476747315847715,5.437634411525611,2.718817205762805,7.476747315847716,9.515860220169817,5.43763441152561,4.757930110084908,4.078225808644207,2.718817205762805,4.078225808644207,6.797043014407014,0,3.3985215072035064,4.75793011008491,1.3594086028814025,6.797043014407014,3.3985215072035064,2.718817205762805,2.039112904322104,4
5,dies6,dies6 rep2,plus,0,1.530934053484712,3.8273351337117805,0,4.592802160454136,0,3.8273351337117805,1.530934053484712,0,0,0.765467026742356,0.765467026742356,0,0,10.716538374392984,0.765467026742356,1.530934053484712,0,2.296401080227068,1.530934053484712,2.296401080227068,1.530934053484712,1.530934053484712,0,7.654670267423561,6.123736213938848,1.530934053484712,0.765467026742356,3
5,disw2,disw2 rep1,plus,0,0,0,0,0.5620661551864654,0.5620661551864654,0,0,0,0.5620661551864654,0,1.686198465559396,0,1.686198465559396,0,0,0,0,3.372396931118792,0,0,0,0.5620661551864654,2.2482646207458616,6.182727707051119,2.2482646207458616,1.1241323103729308,2.2482646207458616,4
5,disw2,disw2 rep2,plus,2.9045939639051914,5.809187927810384,3.48551275668623,1.742756378343115,4.066431549467268,5.228269135029345,10.456538270058692,6.3901067205914215,2.3236751711241537,2.9045939639051914,2.9045939639051914,2.3236751711241537,5.809187927810383,2.9045939639051914,6.971025513372459,3.4855127566862296,1.1618375855620768,3.4855127566862296,0,0.5809187927810384,1.742756378343115,4.647350342248307,1.1618375855620768,2.3236751711241537,0,2.3236751711241537,1.742756378343115,1.1618375855620768,5
5,wt,wt rep2,plus,8.075587498990553,11.103932811112008,7.066139061616733,7.066139061616733,2.0188968747476377,1.0094484373738188,0,7.066139061616733,6.056690624242913,1.0094484373738188,4.037793749495275,2.0188968747476377,3.0283453121214565,9.08503593636437,11.103932811112008,4.037793749495275,9.08503593636437,4.037793749495275,5.047242186869094,3.0283453121214565,0,7.066139061616733,3.0283453121214565,1.0094484373738188,3.0283453121214565,2.0188968747476377,5.047242186869094,0,5
5,wt,wt rep3,plus,3.5709005882701628,0,0,1.428360235308065,0.7141801176540326,0,0,0,2.1425403529620977,0.7141801176540326,0,0.7141801176540326,0,7.855981294194359,8.57016141184839,1.428360235308065,1.428360235308065,0,1.428360235308065,2.85672047061613,1.428360235308065,0,0,0,0,0,0,0,4
