molecule,condition,replicate,strand,1,3,4,5,7,8,9,11,12,15,17,18,19,20,21,22,26,27,30,31,32,33,34,cluster
2,disw2,disw2 rep2,plus,0.5809187927810384,0.5809187927810384,1.1618375855620768,4.647350342248306,3.48551275668623,8.132863098934536,2.3236751711241537,1.1618375855620768,1.1618375855620768,0.5809187927810384,0,1.1618375855620768,0.5809187927810384,1.1618375855620768,0.5809187927810384,1.1618375855620768,0.5809187927810384,0.5809187927810384,4.066431549467269,4.066431549467268,4.066431549467268,3.4855127566862296,3.48551275668623,2
2,wt,wt rep2,plus,0,0,0,0,0,0,0,0,0,0,0,0,1.0094484373738188,1.0094484373738188,1.0094484373738188,0,0,0,0,1.0094484373738188,0,0,0,5
2,wt,wt rep3,plus,0.7141801176540326,2.85672047061613,1.428360235308065,3.5709005882701628,4.285080705924195,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7141801176540326,0.7141801176540326,0,0,0,2
3,dies6,dies6 rep1,plus,7.476747315847716,0.6797043014407013,3.3985215072035064,1.3594086028814025,5.43763441152561,5.43763441152561,1.3594086028814025,4.757930110084908,3.3985215072035064,1.3594086028814025,3.3985215072035064,5.43763441152561,2.039112904322104,0.6797043014407013,3.3985215072035064,0,3.3985215072035064,0,2.039112904322104,4.75793011008491,2.039112904322104,3.3985215072035064,1.3594086028814025,3
3,dies6,dies6 rep2,plus,0,0,0,0,0,0,0,0,0.765467026742356,0,0,0.765467026742356,0,0,0,0,0,0,0,0.765467026742356,0,0,0,1
3,disw2,disw2 rep1,plus,5.0585953966781885,0,0.5620661551864654,1.1241323103729308,0,0,0,0,1.1241323103729308,0,0,2.810330775932327,1.686198465559396,2.2482646207458616,0,0,1.1241323103729308,0,1.1241323103729308,0.5620661551864654,0,1.1241323103729308,1.1241323103729308,3
3,disw2,disw2 rep2,plus,4.647350342248306,2.3236751711241537,3.4855127566862296,0,5.228269135029345,9.294700684496615,1.1618375855620768,2.3236751711241537,3.4855127566862296,0,0,1.1618375855620768,0.5809187927810384,0,0,0,4.066431549467268,2.3236751711241537,2.9045939639051914,4.066431549467268,4.647350342248307,3.4855127566862296,3.4855127566862296,2
3,wt,wt rep2,plus,6.056690624242913,0,0,2.0188968747476377,1.0094484373738188,4.037793749495275,0,0,1.0094484373738188,0,0,2.0188968747476377,1.0094484373738188,1.0094484373738188,0,0,0,0,0,0,0,0,0,2
3,wt,wt rep3,plus,2.85672047061613,1.428360235308065,4.285080705924195,4.285080705924195,0.7141801176540326,0.7141801176540326,0,0,0,0,0,0.7141801176540326,0,0,0,0,0,0,0,0.7141801176540326,0,0,0,2
4,dies6,dies6 rep1,plus,8.1564516172884165,2.039112904322104,6.117338712966312,5.43763441152561,6.117338712966312,8.1564516172884165,2.039112904322104,4.757930110084908,0.6797043014407013,3.3985215072035064,5.43763441152561,4.078225808644208,4.078225808644207,8.1564516172884165,6.797043014407013,0,0.6797043014407013,0.6797043014407013,0,0.6797043014407013,0.6797043014407013,0.6797043014407013,1.3594086028814025,3
4,dies6,dies6 rep2,plus,0,1.530934053484712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.530934053484712,0,0,0,1
4,disw2,disw2 rep1,plus,3.9344630863052577,0,0,0.5620661551864654,0,0,0,0,0.5620661551864654,0,3.3723969311187925,3.9344630863052577,0,0,0,0,0,0,1.1241323103729308,3.372396931118792,0,0,0,2
4,disw2,disw2 rep2,plus,4.647350342248306,0.5809187927810384,3.4855127566862296,4.066431549467268,3.48551275668623,6.390106720591422,1.742756378343115,0.5809187927810384,2.3236751711241537,2.9045939639051914,0.5809187927810384,2.3236751711241537,1.1618375855620768,0,0,0,1.1618375855620768,0,1.742756378343115,4.066431549467269,2.9045939639051914,5.228269135029345,3.48551275668623,2
4,wt,wt rep2,plus,1.0094484373738188,0,0,1.0094484373738188,0,6.056690624242913,0,0,0,0,0,1.0094484373738188,0,1.0094484373738188,1.0094484373738188,2.0188968747476377,2.0188968747476377,0,3.0283453121214565,3.0283453121214565,0,0,0,1
4,wt,wt rep3,plus,4.999260823578228,0,3.5709005882701628,0,0,0.7141801176540326,0,2.1425403529620977,0.7141801176540326,0,0,1.428360235308065,0.7141801176540326,4.285080705924195,2.1425403529620977,0,1.428360235308065,0.7141801176540326,0.7141801176540326,0.7141801176540326,0.7141801176540326,0,0,5
5,dies6,dies6 rep1,plus,6.797043014407014,2.039112904322104,6.797043014407014,1.3594086028814025,0.6797043014407013,7.476747315847716,2.718817205762805,4.757930110084908,2.718817205762805,4.078225808644207,4.757930110084908,3.3985215072035064,4.078225808644207,6.117338712966312,2.718817205762805,0,2.718817205762805,2.039112904322104,2.039112904322104,1.3594086028814025,3.3985215072035064,2.718817205762805,0,2
5,dies6,dies6 rep2,plus,0,0,0,0,0,1.530934053484712,0,0,0,0,0,0,0.765467026742356,0,0,0,0.765467026742356,0,0,1.530934053484712,2.296401080227068,0,0,1
5,disw2,disw2 rep1,plus,2.2482646207458616,0,0,1.686198465559396,0,0,0,0,0,0,2.8103307759323273,4.496529241491723,1.1241323103729308,0,0,0,0,0,0.5620661551864654,0,0,0,0,2
5,disw2,disw2 rep2,plus,6.971025513372459,0.5809187927810384,4.647350342248307,2.9045939639051914,5.228269135029345,8.132863098934537,2.9045939639051914,0,2.3236751711241537,2.3236751711241537,0,1.742756378343115,0.5809187927810384,0,0,1.1618375855620768,4.066431549467268,1.1618375855620768,1.742756378343115,1.742756378343115,0.5809187927810384,4.066431549467269,1.1618375855620768,2
5,wt,wt rep2,plus,1.0094484373738188,4.037793749495275,2.0188968747476377,0,9.085035936364369,7.066139061616732,1.0094484373738188,0,0,0,4.037793749495275,0,0,0,0,0,0,0,0,1.0094484373738188,0,0,0,2
5,wt,wt rep3,plus,4.999260823578228,0.7141801176540326,0,0,4.285080705924195,0,0,4.999260823578227,0.7141801176540326,0,0,2.85672047061613,0,4.999260823578227,0.7141801176540326,0,0.7141801176540326,0,0,0.7141801176540326,0,0,0,4
6,dies6,dies6 rep1,plus,0.6797043014407013,0.6797043014407013,2.718817205762805,0,3.3985215072035064,6.797043014407014,3.3985215072035064,5.43763441152561,3.3985215072035064,2.718817205762805,2.718817205762805,5.43763441152561,4.757930110084908,10.195564521610518,5.43763441152561,4.757930110084908,4.078225808644207,1.3594086028814025,3.3985215072035064,7.476747315847716,4.757930110084908,5.43763441152561,2.039112904322104,3
6,dies6,dies6 rep2,plus,0,0.765467026742356,0.765467026742356,0,0,0,0,0.765467026742356,1.530934053484712,0,0,0,0.765467026742356,0,0,0,0,0,0,0.765467026742356,0,0,0,3
6,disw2,disw2 rep1,plus,3.9344630863052577,0,0,0,0.5620661551864654,4.496529241491723,1.1241323103729308,0,0,0,4.496529241491723,1.686198465559396,0,0,0,0,0,0,0,0,0,1.686198465559396,0,2
6,disw2,disw2 rep2,plus,2.3236751711241537,0,2.3236751711241537,2.9045939639051914,0.5809187927810384,3.4855127566862296,0,2.9045939639051914,1.1618375855620768,0,1.742756378343115,1.742756378343115,0.5809187927810384,1.742756378343115,4.066431549467269,1.1618375855620768,1.1618375855620768,2.9045939639051914,1.1618375855620768,0,0,0,2.3236751711241537,4
6,wt,wt rep2,plus,6.056690624242913,0,3.0283453121214565,0,1.0094484373738188,3.0283453121214565,0,0,1.0094484373738188,0,0,0,1.0094484373738188,1.0094484373738188,0,0,2.0188968747476377,0,0,0,0,0,0,3
6,wt,wt rep3,plus,8.57016141184839,0.7141801176540326,2.85672047061613,2.1425403529620977,2.85672047061613,2.1425403529620977,0,0,0,0,0,0.7141801176540326,0.7141801176540326,0.7141801176540326,0,0,0,0,0.7141801176540326,0.7141801176540326,0,0,0,2
7,dies6,dies6 rep1,plus,4.078225808644207,2.718817205762805,6.117338712966312,2.718817205762805,3.3985215072035064,6.117338712966313,2.718817205762805,2.039112904322104,1.3594086028814025,1.3594086028814025,2.039112904322104,3.3985215072035064,2.718817205762805,6.797043014407014,8.1564516172884165,0,2.039112904322104,2.039112904322104,2.718817205762805,2.718817205762805,4.078225808644208,5.437634411525611,2.718817205762805,5
7,dies6,dies6 rep2,plus,3.061868106969424,1.530934053484712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.296401080227068,0,0.765467026742356,2
7,disw2,disw2 rep1,plus,2.2482646207458616,0.5620661551864654,1.1241323103729308,1.686198465559396,0,3.3723969311187925,0,0,0,0,4.496529241491723,2.2482646207458616,0,0.5620661551864654,0,0,1.686198465559396,0,0,0,0,0,0,2
7,disw2,disw2 rep2,plus,3.4855127566862296,2.3236751711241537,5.228269135029345,4.066431549467269,1.1618375855620768,8.713781891715575,3.4855127566862296,4.066431549467268,2.3236751711241537,2.3236751711241537,5.809187927810383,0,2.9045939639051914,4.066431549467269,5.228269135029345,2.9045939639051914,5.228269135029345,4.647350342248306,2.3236751711241537,0,1.742756378343115,1.1618375855620768,0,4
7,wt,wt rep2,plus,1.0094484373738188,0,3.0283453121214565,1.0094484373738188,0,1.0094484373738188,0,0,1.0094484373738188,0,0,2.0188968747476377,1.0094484373738188,1.0094484373738188,0,0,0,0,0,0,0,0,0,3
7,wt,wt rep3,plus,0,0,1.428360235308065,1.428360235308065,0,0,0,0,0.7141801176540326,0,0,0,0,0.7141801176540326,0,0,0,0,0,0,0,0,0,1
8,dies6,dies6 rep1,plus,3.3985215072035064,0.6797043014407013,6.117338712966312,4.078225808644207,2.718817205762805,5.43763441152561,2.718817205762805,4.078225808644207,2.039112904322104,0.6797043014407013,0.6797043014407013,6.117338712966312,3.3985215072035064,8.1564516172884165,1.3594086028814025,0,5.43763441152561,2.039112904322104,4.75793011008491,6.797043014407014,4.078225808644208,3.3985215072035064,2.718817205762805,3
8,dies6,dies6 rep2,plus,5.358269187196492,0,0,0,0,0,0.765467026742356,0,0,0,0,0,0,0,0.765467026742356,0,0,0,0,0,0,0,0,2
8,disw2,disw2 rep1,plus,4.496529241491723,0,1.1241323103729308,0,2.810330775932327,5.6206615518646545,1.1241323103729308,4.496529241491723,0,0,0,2.2482646207458616,3.3723969311187925,2.2482646207458616,1.686198465559396,0,0,0,1.1241323103729308,5.620661551864654,1.1241323103729308,0,0,3
8,disw2,disw2 rep2,plus,5.228269135029345,2.3236751711241537,4.066431549467268,2.9045939639051914,2.3236751711241537,5.809187927810382,3.4855127566862296,5.228269135029344,0,1.742756378343115,0.5809187927810384,4.647350342248307,2.3236751711241537,6.3901067205914215,4.647350342248307,0,1.742756378343115,1.1618375855620768,1.1618375855620768,1.1618375855620768,3.4855127566862296,3.48551275668623,2.3236751711241537,3
8,wt,wt rep2,plus,1.0094484373738188,1.0094484373738188,0,0,1.0094484373738188,0,0,0,0,1.0094484373738188,0,2.0188968747476377,1.0094484373738188,0,0,0,0,0,1.0094484373738188,1.0094484373738188,2.0188968747476377,0,0,1
8,wt,wt rep3,plus,3.5709005882701628,0,1.428360235308065,0,0,0,0,0,0,0,0,0.7141801176540326,0,0.7141801176540326,0,0,0,0,0,0.7141801176540326,0,0,0,2
9,dies6,dies6 rep1,plus,2.718817205762805,2.039112904322104,4.757930110084908,4.078225808644207,2.718817205762805,4.078225808644207,1.3594086028814025,5.43763441152561,4.75793011008491,2.718817205762805,3.3985215072035064,6.117338712966312,3.3985215072035064,10.195564521610518,7.476747315847715,0,5.437634411525611,0.6797043014407013,2.718817205762805,6.117338712966312,6.797043014407014,7.476747315847716,4.75793011008491,3
9,dies6,dies6 rep2,plus,0,0,2.296401080227068,0,0,0.765467026742356,0,0,0,0,0,0.765467026742356,0,0,0.765467026742356,0,1.530934053484712,0,0,0.765467026742356,0,0,0,1
9,disw2,disw2 rep1,plus,2.2482646207458616,0,0.5620661551864654,0.5620661551864654,0.5620661551864654,1.1241323103729308,0,1.1241323103729308,1.1241323103729308,0,2.8103307759323273,1.686198465559396,3.3723969311187925,3.372396931118792,1.1241323103729308,0,0.5620661551864654,0,0,0.5620661551864654,0,0,0,5
9,disw2,disw2 rep2,plus,2.3236751711241537,1.1618375855620768,2.9045939639051914,4.066431549467268,1.1618375855620768,8.132863098934536,3.4855127566862296,5.228269135029344,2.9045939639051914,2.9045939639051914,6.3901067205914215,0.5809187927810384,0.5809187927810384,2.9045939639051914,4.647350342248307,2.9045939639051914,1.1618375855620768,1.742756378343115,4.066431549467269,1.1618375855620768,0,0.5809187927810384,0,4
9,wt,wt rep2,plus,0,0,2.0188968747476377,0,0,0,0,0,0,0,4.037793749495275,0,1.0094484373738188,2.0188968747476377,1.0094484373738188,0,0,0,0,0,2.0188968747476377,0,0,4
9,wt,wt rep3,plus,3.5709005882701628,0.7141801176540326,2.1425403529620977,0,0,0,0,0.7141801176540326,0,0,0,0,0.7141801176540326,0.7141801176540326,0,0,0,0,1.428360235308065,1.428360235308065,0,0,0.7141801176540326,2
10,dies6,dies6 rep1,plus,7.476747315847716,2.718817205762805,5.43763441152561,4.757930110084908,6.117338712966312,8.1564516172884165,4.078225808644207,4.757930110084908,4.078225808644207,1.3594086028814025,2.039112904322104,6.117338712966312,2.718817205762805,8.1564516172884165,8.1564516172884165,1.3594086028814025,5.437634411525611,3.3985215072035064,3.3985215072035064,6.117338712966312,4.757930110084908,10.195564521610518,2.718817205762805,2
10,dies6,dies6 rep2,plus,0,0,0,0,0.765467026742356,0.765467026742356,0,0,0,0,0,1.530934053484712,0,0,0,0,0,0,0.765467026742356,3.82733513371178,0,0,0,1
10,disw2,disw2 rep1,plus,0.5620661551864654,0.5620661551864654,1.686198465559396,0,0.5620661551864654,3.3723969311187925,1.686198465559396,4.496529241491723,2.2482646207458616,0,2.8103307759323273,4.496529241491722,3.3723969311187925,6.18272770705112,0,0,1.1241323103729308,0,1.1241323103729308,2.2482646207458616,0,0,0,3
10,disw2,disw2 rep2,plus,4.647350342248306,1.742756378343115,4.066431549467268,4.647350342248306,2.9045939639051914,6.971025513372459,3.4855127566862296,2.9045939639051914,3.4855127566862296,0.5809187927810384,1.742756378343115,4.647350342248307,4.066431549467268,5.228269135029345,6.390106720591422,1.1618375855620768,0,0,0.5809187927810384,1.742756378343115,1.1618375855620768,0,0,3
10,wt,wt rep2,plus,7.066139061616733,2.0188968747476377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0094484373738188,0,0,0,0,0,0,2
10,wt,wt rep3,plus,3.5709005882701628,0,0,0,1.428360235308065,0,0,0,0,0,0,1.428360235308065,0.7141801176540326,0.7141801176540326,0,0,0,0,0,0.7141801176540326,0.7141801176540326,1.428360235308065,0.7141801176540326,2
11,dies6,dies6 rep1,plus,2.718817205762805,2.039112904322104,6.117338712966312,5.437634411525611,1.3594086028814025,2.039112904322104,2.718817205762805,4.078225808644207,1.3594086028814025,5.43763441152561,6.797043014407014,2.718817205762805,4.757930110084908,10.875268823051218,8.836155918729117,6.797043014407015,6.117338712966313,3.3985215072035064,3.3985215072035064,0,4.757930110084908,11.55497312449192,2.718817205762805,4
11,dies6,dies6 rep2,plus,0.765467026742356,0,2.296401080227068,0,0,0,0,2.296401080227068,0,0,0,0.765467026742356,0,0,0,0,0,0,0.765467026742356,0.765467026742356,0,0,0,2
11,disw2,disw2 rep1,plus,3.9344630863052577,0,0,0,0,1.1241323103729308,0,3.3723969311187925,0,2.2482646207458616,2.8103307759323273,4.496529241491723,1.686198465559396,3.9344630863052577,1.1241323103729308,0,2.2482646207458616,0.5620661551864654,3.372396931118792,4.496529241491723,0,0,0,3
11,disw2,disw2 rep2,plus,2.9045939639051914,0,5.228269135029345,4.647350342248307,2.3236751711241537,8.132863098934537,1.742756378343115,4.647350342248306,3.4855127566862296,0.5809187927810384,4.647350342248306,2.9045939639051914,0,2.3236751711241537,2.9045939639051914,0,2.3236751711241537,3.4855127566862296,1.1618375855620768,2.3236751711241537,0,0,0.5809187927810384,3
11,wt,wt rep2,plus,1.0094484373738188,1.0094484373738188,7.066139061616733,1.0094484373738188,1.0094484373738188,0,0,0,1.0094484373738188,0,0,0,1.0094484373738188,3.0283453121214565,0,0,0,0,3.0283453121214565,1.0094484373738188,0,0,0,2
11,wt,wt rep3,plus,2.85672047061613,0.7141801176540326,4.285080705924195,0.7141801176540326,4.285080705924195,7.85598129419436,0.7141801176540326,2.85672047061613,0,2.1425403529620977,4.285080705924195,0.7141801176540326,0,2.1425403529620977,1.428360235308065,0,0,0,0,0.7141801176540326,0,0,0,4
12,dies6,dies6 rep1,plus,3.3985215072035064,0.6797043014407013,2.039112904322104,1.3594086028814025,5.43763441152561,8.836155918729117,2.039112904322104,4.078225808644208,2.718817205762805,4.078225808644207,6.117338712966312,6.117338712966312,4.757930110084908,8.836155918729117,8.836155918729117,2.039112904322104,1.3594086028814025,10.875268823051218,4.078225808644207,4.078225808644207,2.718817205762805,5.43763441152561,3.3985215072035064,1
12,dies6,dies6 rep2,plus,0.765467026742356,1.530934053484712,0,0,0,0,0,0,0,0,0,1.530934053484712,0.765467026742356,0.765467026742356,0,0,0,0,0,0,0,0,0,1
12,disw2,disw2 rep1,plus,6.18272770705112,1.686198465559396,0,0.5620661551864654,2.810330775932327,5.6206615518646545,1.1241323103729308,0,0,0,0,3.9344630863052577,2.2482646207458616,5.6206615518646545,4.496529241491723,1.1241323103729308,0.5620661551864654,1.686198465559396,1.686198465559396,0,0,0,0,5
12,disw2,disw2 rep2,plus,5.228269135029345,1.1618375855620768,1.1618375855620768,2.9045939639051914,5.228269135029345,8.132863098934537,2.3236751711241537,3.4855127566862296,2.3236751711241537,0.5809187927810384,3.4855127566862296,3.4855127566862296,2.3236751711241537,6.971025513372459,4.647350342248307,0.5809187927810384,1.1618375855620768,0,0.5809187927810384,1.1618375855620768,1.742756378343115,0,1.1618375855620768,3
12,wt,wt rep2,plus,6.056690624242913,3.0283453121214565,7.066139061616733,4.037793749495275,4.037793749495275,0,0,6.056690624242913,1.0094484373738188,0,0,2.0188968747476377,0,0,0,1.0094484373738188,0,0,1.0094484373738188,0,0,0,0,2
12,wt,wt rep3,plus,3.5709005882701628,0.7141801176540326,0,0,1.428360235308065,6.427621058886293,1.428360235308065,0.7141801176540326,0,0,1.428360235308065,0,0,2.1425403529620977,0.7141801176540326,1.428360235308065,0,0,0,0,0,0,0,4
13,dies6,dies6 rep1,plus,0.6797043014407013,2.039112904322104,4.757930110084908,2.039112904322104,3.3985215072035064,5.43763441152561,0,2.039112904322104,0,0,0,0.6797043014407013,2.039112904322104,0.6797043014407013,0.6797043014407013,0,6.117338712966313,6.797043014407014,3.3985215072035064,4.757930110084908,8.1564516172884165,11.55497312449192,2.039112904322104,1
13,dies6,dies6 rep2,plus,0.765467026742356,0.765467026742356,0,1.530934053484712,0,0,0,0,0,0,0,0.765467026742356,0.765467026742356,0,0,0.765467026742356,0,0,0,0,0,0,0,1
13,disw2,disw2 rep1,plus,2.2482646207458616,0,1.686198465559396,0,2.2482646207458616,4.496529241491722,0,1.686198465559396,0.5620661551864654,1.686198465559396,2.2482646207458616,4.496529241491723,1.686198465559396,0,3.372396931118792,0.5620661551864654,4.496529241491723,2.810330775932327,0,0,0.5620661551864654,1.1241323103729308,0,1
13,disw2,disw2 rep2,plus,5.228269135029345,0.5809187927810384,1.1618375855620768,2.9045939639051914,1.1618375855620768,7.551944306153498,1.1618375855620768,0,0,1.742756378343115,4.647350342248307,0,1.1618375855620768,0.5809187927810384,0.5809187927810384,1.1618375855620768,3.4855127566862296,0.5809187927810384,0,0,0,0,0,4
13,wt,wt rep2,plus,7.066139061616733,2.0188968747476377,6.056690624242913,2.0188968747476377,0,8.075587498990553,2.0188968747476377,0,0,0,1.0094484373738188,2.0188968747476377,0,1.0094484373738188,0,0,0,1.0094484373738188,0,3.0283453121214565,0,3.0283453121214565,4.037793749495275,2
13,wt,wt rep3,plus,2.85672047061613,0,0.7141801176540326,0,0,3.5709005882701628,0,0,0,2.1425403529620977,0,0,0,0.7141801176540326,0,0.7141801176540326,0,0,0,0,0,0,0,2
14,dies6,dies6 rep1,plus,4.757930110084908,1.3594086028814025,6.797043014407014,4.078225808644208,2.039112904322104,9.515860220169817,2.718817205762805,2.039112904322104,1.3594086028814025,0,0,0,0,4.078225808644207,6.117338712966312,4.078225808644207,6.117338712966313,2.718817205762805,1.3594086028814025,4.078225808644207,2.039112904322104,0.6797043014407013,1.3594086028814025,2
14,dies6,dies6 rep2,plus,3.061868106969424,1.530934053484712,0,1.530934053484712,0,0,0,0,0,0,0,0,0,0,0.765467026742356,0,0.765467026742356,0,0,0,0,0,0,2
14,disw2,disw2 rep1,plus,6.18272770705112,1.686198465559396,3.3723969311187925,0,2.8103307759323273,5.6206615518646545,1.686198465559396,1.686198465559396,1.1241323103729308,0,2.8103307759323273,3.372396931118792,2.2482646207458616,5.6206615518646545,2.8103307759323273,0,0,0.5620661551864654,1.1241323103729308,0,3.372396931118792,1.686198465559396,0.5620661551864654,5
14,disw2,disw2 rep2,plus,5.228269135029345,0,2.3236751711241537,4.066431549467268,1.742756378343115,5.809187927810383,2.3236751711241537,1.1618375855620768,0,1.742756378343115,3.48551275668623,1.742756378343115,1.742756378343115,4.647350342248307,0,2.9045939639051914,1.1618375855620768,0,0,0,0,4.647350342248307,0,4
14,wt,wt rep2,plus,8.075587498990553,2.0188968747476377,7.066139061616733,0,4.037793749495275,7.066139061616733,5.047242186869094,6.056690624242913,0,5.047242186869094,2.0188968747476377,0,2.0188968747476377,1.0094484373738188,0,0,0,0,0,0,0,0,1.0094484373738188,2
14,wt,wt rep3,plus,1.428360235308065,0,1.428360235308065,0,0,0.7141801176540326,0,0.7141801176540326,0.7141801176540326,0,0,0,1.428360235308065,0.7141801176540326,0,0.7141801176540326,0,1.428360235308065,0,0,0,0.7141801176540326,0.7141801176540326,2
15,dies6,dies6 rep1,plus,2.718817205762805,2.039112904322104,1.3594086028814025,4.078225808644208,5.43763441152561,10.875268823051218,4.078225808644207,2.039112904322104,0.6797043014407013,0,0,0.6797043014407013,0.6797043014407013,0.6797043014407013,0,0,4.757930110084908,2.718817205762805,1.3594086028814025,7.476747315847716,4.078225808644207,1.3594086028814025,0.6797043014407013,2
15,dies6,dies6 rep2,plus,0.765467026742356,1.530934053484712,0,0,2.296401080227068,0,0,0,0,0.765467026742356,0,0,0.765467026742356,0,0,0,0,0,1.530934053484712,0,0,0,0,1
15,disw2,disw2 rep1,plus,3.9344630863052577,1.1241323103729308,1.1241323103729308,1.1241323103729308,2.2482646207458616,1.1241323103729308,1.1241323103729308,2.2482646207458616,0,0.5620661551864654,4.496529241491723,5.058595396678188,2.8103307759323273,2.2482646207458616,1.1241323103729308,0,1.1241323103729308,0.5620661551864654,0,0,0.5620661551864654,0,0,5
15,disw2,disw2 rep2,plus,6.971025513372459,2.9045939639051914,2.3236751711241537,0.5809187927810384,0,5.228269135029345,3.4855127566862296,3.4855127566862296,2.9045939639051914,4.647350342248307,1.742756378343115,2.9045939639051914,3.4855127566862296,9.294700684496615,5.809187927810383,2.9045939639051914,3.4855127566862296,2.9045939639051914,2.3236751711241537,3.4855127566862296,6.971025513372459,5.809187927810383,0.5809187927810384,4
15,wt,wt rep2,plus,3.0283453121214565,0,0,0,0,0,0,0,0,0,0,0,1.0094484373738188,1.0094484373738188,0,0,1.0094484373738188,0,0,1.0094484373738188,0,0,0,2
